date,site_name,sensor_id,avg_corr,peak_std,critical_value,daily_peak,peak_ratio,spread,total_count,label
20250620,속초현장,15091762,0.897,1.11,24.0,34.0,71.11,31.0,720.0,1
20250620,속초현장,15092166,0.803,2.48,22.0,30.0,63.47,26.0,720.0,0
20250620,속초현장,16082509,0.923,1.67,17.0,27.0,63.06,36.0,720.0,0
20250620,속초현장,16083035,0.959,0.75,35.0,40.0,93.89,29.0,720.0,2
20250620,속초현장,16083143,0.845,1.34,19.0,22.0,67.92,34.0,720.0,0
20250620,속초현장,16113847,0.88,1.15,17.0,27.0,67.64,50.0,720.0,1
20250620,속초현장,18115544,0.906,1.34,5.0,11.0,80.28,40.0,720.0,0
20250620,속초현장,20021005,0.949,0.37,27.0,36.0,82.36,32.0,720.0,2
20250620,영암현장,15092465,0.869,1.95,14.0,28.0,58.61,23.0,720.0,0
20250620,영암현장,16082986,0.459,1.63,32.0,33.0,88.61,12.0,720.0,0
20250620,영암현장,16083097,0.848,2.34,7.0,21.0,52.5,43.0,720.0,0
20250620,영암현장,16083116,0.851,0.37,19.0,22.0,87.64,20.0,720.0,0
20250620,장성군(납품예비),15092036,0.942,0.94,3.0,8.0,79.03,21.0,720.0,0
20250620,장성군(납품예비),15092075,0.927,0.94,9.0,18.0,75.14,17.0,720.0,1
20250620,진안현장,15091933,0.829,2.71,11.0,22.0,36.94,34.0,720.0,0
20250620,진안현장,15092452,0.496,1.71,0.0,1.0,86.94,6.0,720.0,0
20250620,진안현장,17124655,0.113,2.81,13.0,15.0,73.75,24.0,720.0,0
20250620,춘천현장,13036931,0.853,2.41,28.0,40.0,53.06,52.0,720.0,0
20250620,춘천현장,16082601,0.702,2.79,37.0,46.0,48.33,46.0,720.0,0
20250620,충남통합팀,15018592,0.918,0.47,31.0,37.0,79.03,37.0,720.0,1
20250620,충남통합팀,15050020,0.765,3.27,11.0,17.0,63.19,31.0,720.0,0
20250620,해남현장,13037695,0.873,0.37,0.0,1.0,91.53,37.0,720.0,0
20250620,해남현장,15019401,0.429,9.74,3.0,4.0,75.28,29.0,720.0,0
20250620,해남현장,15091755,0.859,4.65,17.0,37.0,40.28,39.0,720.0,0
20250620,해남현장,15091894,0.797,2.58,23.0,36.0,52.92,32.0,720.0,0
20250620,해남현장,15091934,0.922,1.07,7.0,12.0,82.22,47.0,720.0,0
20250620,해남현장,16082568,0.856,1.77,28.0,40.0,61.53,30.0,720.0,0
20250620,해남현장,16082883,0.74,1.41,2.0,34.0,84.03,38.0,720.0,0
20250620,해남현장,16083007,0.39,9.67,3.0,4.0,70.83,30.0,720.0,0
20250620,해남현장,16083140,0.931,1.0,20.0,26.0,87.36,21.0,720.0,1
20250620,해남현장,19090734,0.897,1.25,8.0,15.0,78.75,39.0,720.0,0
20250621,고흥현장,13037668,0.768,3.11,8.0,26.0,40.28,27.0,720.0,0
20250621,고흥현장,15018654,0.649,7.87,0.0,22.0,36.39,27.0,720.0,0
20250621,고흥현장,15019146,0.719,4.11,11.0,28.0,34.72,28.0,720.0,0
20250621,고흥현장,15019179,0.691,5.34,6.0,30.0,36.53,30.0,720.0,0
20250621,고흥현장,15019366,0.722,3.54,8.0,23.0,46.67,25.0,720.0,0
20250621,고흥현장,15019480,0.67,6.54,2.0,24.0,35.97,25.0,720.0,0
20250621,고흥현장,15091923,0.762,4.16,8.0,28.0,38.19,26.0,720.0,0
20250621,고흥현장,15091925,0.708,5.18,1.0,22.0,31.25,24.0,720.0,0
20250621,고흥현장,15092012,0.876,1.6,2.0,16.0,59.31,22.0,720.0,0
20250621,고흥현장,15092261,0.811,3.06,6.0,24.0,44.03,26.0,720.0,0
20250621,고흥현장,15092377,0.682,5.57,1.0,23.0,34.58,27.0,720.0,0
20250621,고흥현장,16082927,0.718,4.07,8.0,23.0,38.19,37.0,720.0,0
20250621,고흥현장,16083218,0.721,4.78,7.0,30.0,35.42,27.0,720.0,0
20250621,고흥현장,16083281,0.791,3.29,8.0,26.0,43.89,26.0,720.0,0
20250621,고흥현장,16083358,0.778,5.0,3.0,17.0,38.19,31.0,720.0,0
20250621,고흥현장,16083361,0.704,3.34,14.0,33.0,35.69,25.0,720.0,0
20250621,고흥현장,16083436,0.768,2.75,11.0,25.0,48.06,23.0,720.0,0
20250621,고흥현장,16083453,0.747,2.61,14.0,34.0,36.25,27.0,720.0,0
20250621,고흥현장,16083469,0.702,4.53,9.0,30.0,35.28,28.0,720.0,0
20250621,고흥현장,16113723,0.778,2.93,14.0,25.0,48.89,23.0,720.0,0
20250621,고흥현장,16113851,0.758,6.29,6.0,30.0,35.83,29.0,720.0,0
20250621,속초현장,13037614,0.985,0.37,46.0,49.0,100.0,6.0,720.0,2
20250621,속초현장,15018524,0.903,0.94,38.0,50.0,64.03,36.0,720.0,0
20250621,속초현장,15018553,0.895,1.26,10.0,19.0,65.83,54.0,720.0,0
20250621,속초현장,15050229,0.93,0.5,42.0,48.0,93.47,23.0,720.0,2
20250621,속초현장,15091762,0.866,1.73,21.0,32.0,62.36,34.0,720.0,0
20250621,속초현장,15092166,0.657,2.49,22.0,29.0,66.11,31.0,720.0,0
20250621,속초현장,16082509,0.868,1.71,14.0,25.0,59.44,43.0,720.0,0
20250621,속초현장,16083035,0.933,0.69,36.0,41.0,91.94,21.0,720.0,2
20250621,속초현장,16083143,0.876,0.37,20.0,23.0,73.89,31.0,720.0,1
20250621,속초현장,16113847,0.818,1.71,19.0,26.0,66.25,42.0,720.0,0
20250621,속초현장,18115544,0.861,1.25,4.0,9.0,70.83,40.0,720.0,0
20250621,속초현장,20021005,0.921,0.5,29.0,36.0,76.81,31.0,720.0,1
20250621,영암현장,15092465,0.774,2.48,21.0,31.0,54.72,33.0,720.0,0
20250621,영암현장,16082986,0.679,1.46,32.0,32.0,90.83,10.0,720.0,0
20250621,영암현장,16083097,0.878,2.19,8.0,21.0,55.56,26.0,720.0,0
20250621,영암현장,16083116,0.769,2.41,17.0,23.0,61.25,23.0,720.0,0
20250621,장성군(납품예비),15092036,0.856,0.75,3.0,12.0,65.97,41.0,720.0,0
20250621,장성군(납품예비),15092075,0.665,2.36,11.0,17.0,61.53,39.0,720.0,0
20250621,진안현장,15091933,0.529,4.1,17.0,26.0,38.89,33.0,720.0,0
20250621,진안현장,15092452,0.571,4.5,0.0,7.0,37.92,39.0,720.0,0
20250621,진안현장,17124655,0.104,3.7,15.0,16.0,54.17,29.0,720.0,0
20250621,춘천현장,13036931,0.923,1.0,0.0,2.0,69.31,28.0,720.0,0
20250621,춘천현장,16082601,0.946,0.0,0.0,0.0,68.33,29.0,720.0,0
20250621,충남통합팀,15018592,0.794,1.37,42.0,61.0,41.11,41.0,720.0,0
20250621,충남통합팀,15050020,0.587,2.27,24.0,32.0,59.31,23.0,720.0,0
20250621,해남현장,13037695,0.871,0.37,0.0,1.0,90.42,33.0,720.0,0
20250621,해남현장,15019401,0.525,10.16,0.0,2.0,76.94,46.0,720.0,0
20250621,해남현장,15091755,0.857,1.21,18.0,28.0,61.11,37.0,720.0,0
20250621,해남현장,15091894,0.868,1.6,32.0,43.0,57.36,30.0,720.0,0
20250621,해남현장,15091934,0.901,1.11,8.0,15.0,67.36,46.0,720.0,0
20250621,해남현장,16082568,0.803,1.63,29.0,43.0,47.22,32.0,720.0,0
20250621,해남현장,16082883,0.886,0.37,0.0,2.0,88.89,31.0,720.0,0
20250621,해남현장,16083007,0.423,10.13,3.0,4.0,73.33,30.0,720.0,0
20250621,해남현장,16083140,0.878,1.53,18.0,28.0,61.39,26.0,720.0,0
20250621,해남현장,19090734,0.57,16.97,11.0,16.0,20.42,55.0,720.0,0
20250622,고흥현장,13037668,0.504,4.08,5.0,16.0,38.47,25.0,720.0,0
20250622,고흥현장,15018654,0.448,8.27,0.0,22.0,35.97,25.0,720.0,0
20250622,고흥현장,15019146,0.437,4.35,14.0,35.0,32.64,25.0,720.0,0
20250622,고흥현장,15019179,0.456,4.99,8.0,29.0,35.0,27.0,720.0,0
20250622,고흥현장,15019366,0.488,4.46,5.0,28.0,31.11,27.0,720.0,0
20250622,고흥현장,15019480,0.48,6.63,3.0,10.0,45.56,23.0,720.0,0
20250622,고흥현장,15091923,0.513,5.12,8.0,29.0,31.81,28.0,720.0,0
20250622,고흥현장,15091925,0.462,4.85,1.0,9.0,42.64,23.0,720.0,0
20250622,고흥현장,15092012,0.873,1.46,2.0,14.0,59.86,21.0,720.0,0
20250622,고흥현장,15092261,0.651,3.3,5.0,17.0,49.31,26.0,720.0,0
20250622,고흥현장,15092377,0.417,5.71,1.0,22.0,34.44,26.0,720.0,0
20250622,고흥현장,16082927,0.915,0.5,3.0,10.0,73.75,24.0,720.0,0
20250622,고흥현장,16083218,0.479,4.89,6.0,18.0,39.86,27.0,720.0,0
20250622,고흥현장,16083281,0.568,3.42,12.0,22.0,46.53,22.0,720.0,0
20250622,고흥현장,16083358,0.463,5.74,5.0,27.0,29.17,25.0,720.0,0
20250622,고흥현장,16083361,0.482,5.34,10.0,24.0,40.28,32.0,720.0,0
20250622,고흥현장,16083436,0.554,3.87,8.0,23.0,45.28,26.0,720.0,0
20250622,고흥현장,16083453,0.496,4.43,11.0,24.0,40.14,28.0,720.0,0
20250622,고흥현장,16083469,0.46,4.8,9.0,29.0,35.83,26.0,720.0,0
20250622,고흥현장,16113723,0.642,3.2,13.0,24.0,47.92,26.0,720.0,0
20250622,고흥현장,16113851,0.453,7.02,7.0,30.0,34.31,28.0,720.0,0
20250622,속초현장,13037614,0.987,0.0,49.0,52.0,100.0,6.0,720.0,2
20250622,속초현장,15018524,0.849,1.77,39.0,50.0,68.89,27.0,720.0,0
20250622,속초현장,15018553,0.85,1.53,12.0,22.0,56.53,50.0,720.0,0
20250622,속초현장,15050229,0.948,0.75,43.0,49.0,95.97,17.0,720.0,2
20250622,속초현장,15091762,0.844,1.71,20.0,31.0,66.53,33.0,720.0,0
20250622,속초현장,15092166,0.79,2.21,25.0,29.0,73.33,37.0,720.0,0
20250622,속초현장,16082509,0.812,7.43,16.0,28.0,54.44,43.0,720.0,0
20250622,속초현장,16083035,0.873,0.75,36.0,41.0,93.47,19.0,720.0,1
20250622,속초현장,16083143,0.87,0.5,20.0,23.0,65.69,37.0,720.0,0
20250622,속초현장,16113847,0.873,1.07,17.0,26.0,73.47,34.0,720.0,1
20250622,속초현장,18115544,0.777,1.41,4.0,12.0,64.44,41.0,720.0,0
20250622,속초현장,20021005,0.94,0.69,27.0,36.0,76.11,31.0,720.0,1
20250622,영암현장,15092465,0.886,1.91,18.0,31.0,64.03,22.0,720.0,0
20250622,영암현장,16082986,0.616,1.86,29.0,30.0,87.08,10.0,720.0,0
20250622,영암현장,16083097,0.838,1.37,6.0,18.0,58.47,31.0,720.0,0
20250622,영암현장,16083116,0.786,3.53,18.0,21.0,85.0,27.0,720.0,0
20250622,장성군(납품예비),15092036,0.895,1.37,3.0,8.0,76.53,24.0,720.0,0
20250622,장성군(납품예비),15092075,0.904,1.26,16.0,24.0,71.25,21.0,720.0,1
20250622,진안현장,15091933,0.859,1.11,21.0,35.0,59.03,21.0,720.0,0
20250622,진안현장,15092452,0.561,1.37,0.0,2.0,87.08,8.0,720.0,0
20250622,진안현장,17124655,0.137,3.7,12.0,13.0,52.36,31.0,720.0,0
20250622,춘천현장,13036931,0.881,1.37,0.0,2.0,72.22,36.0,720.0,0
20250622,춘천현장,16082601,0.902,1.38,0.0,4.0,76.39,26.0,720.0,0
20250622,충남통합팀,15018592,0.84,1.63,28.0,37.0,67.5,37.0,720.0,0
20250622,충남통합팀,15050020,0.89,0.69,10.0,16.0,81.39,35.0,720.0,1
20250622,해남현장,13037695,0.871,0.47,0.0,1.0,90.28,31.0,720.0,0
20250622,해남현장,15019401,0.56,14.62,0.0,34.0,61.81,47.0,720.0,0
20250622,해남현장,15091755,0.801,3.21,13.0,28.0,56.81,35.0,720.0,0
20250622,해남현장,15091894,0.834,1.98,25.0,41.0,52.36,29.0,720.0,0
20250622,해남현장,15091934,0.932,0.9,7.0,13.0,74.17,42.0,720.0,0
20250622,해남현장,16082568,0.933,0.69,35.0,47.0,82.64,24.0,720.0,2
20250622,해남현장,16082883,0.856,0.47,0.0,2.0,90.28,30.0,720.0,0
20250622,해남현장,16083007,0.539,10.4,2.0,3.0,79.72,30.0,720.0,0
20250622,해남현장,16083140,0.866,1.61,18.0,24.0,78.19,35.0,720.0,0
20250622,해남현장,19090734,0.688,2.54,7.0,18.0,31.67,50.0,720.0,0
20250623,고흥현장,13037668,0.688,1.95,11.0,19.0,60.0,18.0,720.0,0
20250623,고흥현장,15018654,0.786,1.07,7.0,13.0,71.25,18.0,720.0,0
20250623,고흥현장,15019146,0.581,3.11,15.0,27.0,45.28,23.0,720.0,0
20250623,고흥현장,15019179,0.736,3.89,10.0,19.0,42.36,22.0,720.0,0
20250623,고흥현장,15019366,0.807,2.14,10.0,24.0,55.83,23.0,720.0,0
20250623,고흥현장,15019480,0.708,4.81,7.0,13.0,56.25,21.0,720.0,0
20250623,고흥현장,15091923,0.729,1.83,10.0,23.0,50.14,23.0,720.0,0
20250623,고흥현장,15091925,0.798,0.47,9.0,14.0,76.25,15.0,720.0,0
20250623,고흥현장,15092012,0.876,1.12,7.0,15.0,73.89,16.0,720.0,0
20250623,고흥현장,15092261,0.696,1.98,12.0,21.0,57.36,17.0,720.0,0
20250623,고흥현장,15092377,0.756,1.7,10.0,15.0,68.75,15.0,720.0,0
20250623,고흥현장,16082927,0.872,1.71,2.0,9.0,72.92,22.0,720.0,0
20250623,고흥현장,16083218,0.724,3.95,10.0,18.0,45.28,21.0,720.0,0
20250623,고흥현장,16083281,0.761,2.48,12.0,24.0,54.44,21.0,720.0,0
20250623,고흥현장,16083358,0.788,3.44,9.0,17.0,48.19,24.0,720.0,0
20250623,고흥현장,16083361,0.754,1.77,13.0,28.0,52.64,23.0,720.0,0
20250623,고흥현장,16083436,0.701,3.72,15.0,22.0,51.25,19.0,720.0,0
20250623,고흥현장,16083453,0.667,2.16,14.0,28.0,52.64,25.0,720.0,0
20250623,고흥현장,16083469,0.657,4.35,13.0,26.0,45.14,21.0,720.0,0
20250623,고흥현장,16113723,0.762,2.11,13.0,27.0,55.83,23.0,720.0,0
20250623,고흥현장,16113851,0.67,3.79,12.0,18.0,47.78,20.0,720.0,0
20250623,속초현장,13037614,0.983,0.37,49.0,53.0,99.86,6.0,720.0,2
20250623,속초현장,15018524,0.862,1.63,38.0,49.0,72.92,23.0,720.0,0
20250623,속초현장,15018553,0.815,2.16,12.0,23.0,53.89,53.0,720.0,0
20250623,속초현장,15050229,0.953,0.37,43.0,47.0,97.5,20.0,720.0,2
20250623,속초현장,15091762,0.854,2.21,19.0,32.0,64.58,34.0,720.0,0
20250623,속초현장,15092166,0.821,1.95,23.0,28.0,73.61,31.0,720.0,0
20250623,속초현장,16082509,0.786,2.54,16.0,27.0,57.08,38.0,720.0,0
20250623,속초현장,16083035,0.975,0.0,37.0,41.0,90.97,19.0,720.0,2
20250623,속초현장,16083143,0.932,0.75,20.0,21.0,73.06,34.0,720.0,1
20250623,속초현장,16113847,0.866,0.96,19.0,25.0,80.69,37.0,720.0,0
20250623,속초현장,18115544,0.916,0.69,4.0,10.0,83.19,50.0,720.0,0
20250623,속초현장,20021005,0.902,0.76,27.0,35.0,81.94,34.0,720.0,1
20250623,영암현장,15092465,0.852,1.71,16.0,30.0,59.44,20.0,720.0,0
20250623,영암현장,16082986,0.521,1.26,31.0,32.0,93.47,10.0,720.0,0
20250623,영암현장,16083097,0.84,1.15,4.0,18.0,57.5,25.0,720.0,0
20250623,영암현장,16083116,0.774,0.94,19.0,22.0,87.92,20.0,720.0,0
20250623,장성군(납품예비),15092036,0.94,0.37,0.0,5.0,91.11,56.0,720.0,0
20250623,장성군(납품예비),15092075,0.932,0.58,8.0,15.0,81.81,16.0,720.0,0
20250623,진안현장,15091933,0.906,2.11,10.0,20.0,63.33,25.0,720.0,0
20250623,진안현장,15092452,0.442,1.34,0.0,2.0,90.28,10.0,720.0,0
20250623,진안현장,17124655,0.206,3.54,13.0,14.0,55.42,31.0,720.0,0
20250623,춘천현장,13036931,0.845,3.34,0.0,4.0,51.81,25.0,720.0,0
20250623,춘천현장,16082601,0.929,1.26,0.0,9.0,85.14,24.0,720.0,0
20250623,충남통합팀,15018592,0.917,0.82,29.0,36.0,77.78,32.0,720.0,1
20250623,충남통합팀,15050020,0.895,1.0,10.0,18.0,72.22,44.0,720.0,1
20250623,해남현장,13037695,0.892,0.37,0.0,1.0,91.39,30.0,720.0,0
20250623,해남현장,15019401,0.516,1.37,0.0,1.0,81.39,31.0,720.0,0
20250623,해남현장,15091755,0.81,2.92,13.0,26.0,54.31,37.0,720.0,0
20250623,해남현장,15091894,0.882,1.11,25.0,37.0,61.67,42.0,720.0,0
20250623,해남현장,15091934,0.885,0.69,6.0,11.0,81.25,45.0,720.0,0
20250623,해남현장,16082568,0.813,2.19,26.0,37.0,56.94,41.0,720.0,0
20250623,해남현장,16082883,0.83,0.37,0.0,2.0,89.31,30.0,720.0,0
20250623,해남현장,16083007,0.499,10.48,2.0,3.0,76.39,30.0,720.0,0
20250623,해남현장,16083140,0.894,0.82,17.0,22.0,74.44,30.0,720.0,1
20250623,해남현장,19090734,0.858,1.57,8.0,14.0,80.56,25.0,720.0,0
20250624,고흥현장,13037668,0.804,1.6,5.0,18.0,51.81,24.0,720.0,0
20250624,고흥현장,15018654,0.78,3.91,2.0,7.0,52.08,21.0,720.0,0
20250624,고흥현장,15019146,0.8,2.54,11.0,28.0,41.53,27.0,720.0,0
20250624,고흥현장,15019179,0.721,4.35,5.0,23.0,43.06,25.0,720.0,0
20250624,고흥현장,15019366,0.816,2.22,6.0,21.0,54.17,23.0,720.0,0
20250624,고흥현장,15019480,0.74,5.37,0.0,21.0,38.61,29.0,720.0,0
20250624,고흥현장,15091923,0.809,3.14,5.0,19.0,46.11,25.0,720.0,0
20250624,고흥현장,15091925,0.886,0.47,9.0,13.0,81.39,13.0,720.0,0
20250624,고흥현장,15092012,0.786,2.56,4.0,10.0,58.61,18.0,720.0,0
20250624,고흥현장,15092261,0.849,1.71,8.0,20.0,52.78,20.0,720.0,0
20250624,고흥현장,15092377,0.861,0.94,10.0,14.0,75.42,14.0,720.0,0
20250624,고흥현장,16082927,0.931,1.34,2.0,11.0,72.78,23.0,720.0,0
20250624,고흥현장,16083218,0.74,5.1,4.0,16.0,41.25,27.0,720.0,0
20250624,고흥현장,16083281,0.851,2.81,5.0,21.0,49.58,26.0,720.0,0
20250624,고흥현장,16083358,0.706,2.0,4.0,17.0,45.0,23.0,720.0,0
20250624,고흥현장,16083361,0.805,1.38,9.0,24.0,51.53,25.0,720.0,0
20250624,고흥현장,16083436,0.781,3.04,10.0,22.0,51.53,23.0,720.0,0
20250624,고흥현장,16083453,0.796,2.16,13.0,30.0,45.69,23.0,720.0,0
20250624,고흥현장,16083469,0.813,3.53,8.0,19.0,40.14,23.0,720.0,0
20250624,고흥현장,16113723,0.869,2.58,12.0,29.0,39.58,24.0,720.0,0
20250624,고흥현장,16113851,0.767,4.56,6.0,27.0,32.78,26.0,720.0,0
20250624,속초현장,13037614,0.974,0.0,50.0,53.0,100.0,6.0,720.0,2
20250624,속초현장,15018524,0.906,1.5,55.0,64.0,70.42,18.0,720.0,1
20250624,속초현장,15018553,0.75,4.0,12.0,21.0,37.78,49.0,720.0,0
20250624,속초현장,15050229,0.967,0.47,43.0,48.0,96.67,27.0,720.0,2
20250624,속초현장,15091762,0.845,1.12,26.0,36.0,72.08,23.0,720.0,0
20250624,속초현장,15092166,0.861,2.19,25.0,28.0,60.97,21.0,720.0,0
20250624,속초현장,16082509,0.852,1.11,21.0,27.0,72.08,46.0,720.0,0
20250624,속초현장,16083035,0.926,0.82,36.0,41.0,95.14,27.0,720.0,2
20250624,속초현장,16083143,0.921,0.94,20.0,21.0,67.36,35.0,720.0,1
20250624,속초현장,18115544,0.961,0.75,7.0,12.0,90.14,40.0,720.0,0
20250624,속초현장,20021005,0.91,0.75,27.0,36.0,73.61,33.0,720.0,1
20250624,영암현장,15092465,0.947,0.94,17.0,26.0,69.58,26.0,720.0,1
20250624,영암현장,16082986,0.156,1.57,32.0,33.0,91.81,10.0,720.0,0
20250624,영암현장,16083097,0.87,1.6,8.0,24.0,57.64,26.0,720.0,0
20250624,영암현장,16083116,0.78,2.56,20.0,23.0,86.53,23.0,720.0,0
20250624,장성군(납품예비),15092036,0.925,0.94,0.0,5.0,91.53,21.0,720.0,0
20250624,장성군(납품예비),15092075,0.881,1.83,5.0,14.0,65.83,36.0,720.0,0
20250624,진안현장,15092452,0.511,1.7,0.0,2.0,87.64,8.0,720.0,0
20250624,진안현장,17124655,0.095,2.98,17.0,17.0,58.33,26.0,720.0,0
20250624,춘천현장,13036931,0.805,2.0,17.0,31.0,60.83,41.0,720.0,0
20250624,춘천현장,16082601,0.893,1.57,40.0,49.0,75.0,27.0,720.0,1
20250624,해남현장,13037695,0.957,0.0,0.0,1.0,91.39,30.0,720.0,0
20250624,해남현장,15019401,0.338,9.92,3.0,4.0,77.36,29.0,720.0,0
20250624,해남현장,15091755,0.924,0.9,14.0,27.0,65.28,39.0,720.0,0
20250624,해남현장,15091894,0.819,4.03,27.0,47.0,41.67,29.0,720.0,0
20250624,해남현장,15091934,0.895,1.57,7.0,12.0,70.28,50.0,720.0,0
20250624,해남현장,16082568,0.824,4.19,30.0,43.0,41.94,33.0,720.0,0
20250624,해남현장,16082883,0.672,0.9,2.0,2.0,87.92,29.0,720.0,0
20250624,해남현장,16083007,0.432,10.19,3.0,4.0,73.89,30.0,720.0,0
20250624,해남현장,16083140,0.881,1.5,17.0,23.0,57.08,34.0,720.0,0
20250624,해남현장,19090734,0.897,0.75,7.0,15.0,77.78,45.0,720.0,0
20250625,고흥현장,13037668,0.813,2.99,1.0,12.0,48.47,37.0,720.0,0
20250625,고흥현장,15018654,0.795,1.91,0.0,9.0,53.06,33.0,720.0,0
20250625,고흥현장,15019146,0.843,2.24,2.0,14.0,53.89,36.0,720.0,0
20250625,고흥현장,15019179,0.847,1.57,0.0,5.0,53.19,35.0,720.0,0
20250625,고흥현장,15019366,0.91,0.69,0.0,4.0,72.64,23.0,720.0,0
20250625,고흥현장,15019480,0.902,1.86,0.0,0.0,56.53,33.0,720.0,0
20250625,고흥현장,15091923,0.839,2.41,0.0,7.0,57.5,31.0,720.0,0
20250625,고흥현장,15091925,0.905,1.37,0.0,2.0,65.42,26.0,720.0,0
20250625,고흥현장,15092012,0.874,1.0,0.0,2.0,76.94,26.0,720.0,0
20250625,고흥현장,15092261,0.798,3.72,2.0,18.0,44.31,40.0,720.0,0
20250625,고흥현장,15092377,0.957,0.0,0.0,0.0,72.08,23.0,720.0,0
20250625,고흥현장,16082927,0.842,2.75,3.0,10.0,47.92,30.0,720.0,0
20250625,고흥현장,16083218,0.86,1.34,0.0,0.0,54.31,29.0,720.0,0
20250625,고흥현장,16083281,0.834,2.73,0.0,7.0,48.75,31.0,720.0,0
20250625,고흥현장,16083358,0.87,1.21,0.0,2.0,66.25,32.0,720.0,0
20250625,고흥현장,16083361,0.95,0.0,0.0,0.0,62.36,28.0,720.0,0
20250625,고흥현장,16083436,0.823,2.94,2.0,14.0,51.67,36.0,720.0,0
20250625,고흥현장,16083453,0.858,1.8,0.0,6.0,64.86,32.0,720.0,0
20250625,고흥현장,16083469,0.781,1.63,1.0,14.0,49.17,37.0,720.0,0
20250625,고흥현장,16113723,0.889,1.29,0.0,5.0,60.69,31.0,720.0,0
20250625,고흥현장,16113851,0.868,1.63,0.0,6.0,55.42,36.0,720.0,0
20250625,속초현장,13037614,0.916,0.82,43.0,47.0,99.17,16.0,720.0,2
20250625,속초현장,15018524,0.899,1.34,38.0,47.0,68.47,26.0,720.0,1
20250625,속초현장,15018553,0.814,2.05,12.0,22.0,56.39,40.0,720.0,0
20250625,속초현장,15050229,0.953,0.69,42.0,49.0,94.58,13.0,720.0,2
20250625,속초현장,15091762,0.816,1.89,16.0,31.0,57.92,39.0,720.0,0
20250625,속초현장,15092166,0.801,1.49,22.0,28.0,79.17,33.0,720.0,0
20250625,속초현장,16082509,0.69,2.87,13.0,28.0,48.33,46.0,720.0,0
20250625,속초현장,16083035,0.945,0.47,36.0,42.0,93.61,27.0,720.0,2
20250625,속초현장,16083143,0.926,0.47,19.0,21.0,70.42,34.0,720.0,1
20250625,속초현장,18115544,0.904,1.34,6.0,12.0,76.53,38.0,720.0,0
20250625,속초현장,20021005,0.937,0.9,28.0,37.0,83.61,26.0,720.0,2
20250625,영암현장,15092465,0.914,0.96,17.0,30.0,65.0,23.0,720.0,0
20250625,영암현장,16082986,0.638,1.07,31.0,32.0,94.03,13.0,720.0,0
20250625,영암현장,16083097,0.914,1.26,7.0,19.0,61.67,24.0,720.0,0
20250625,영암현장,16083116,0.943,0.47,21.0,29.0,92.78,18.0,720.0,1
20250625,장성군(납품예비),15092036,0.912,1.8,2.0,9.0,77.22,23.0,720.0,0
20250625,장성군(납품예비),15092075,0.936,1.07,11.0,17.0,81.25,26.0,720.0,1
20250625,장성군(납품예비),19090729,0.759,2.31,6.0,17.0,52.78,37.0,720.0,0
20250625,진안현장,15092452,0.522,1.46,0.0,2.0,87.08,8.0,720.0,0
20250625,진안현장,17124655,0.531,2.05,21.0,22.0,76.25,22.0,720.0,0
20250625,춘천현장,13036931,0.903,2.29,17.0,29.0,60.83,39.0,720.0,0
20250625,춘천현장,16082601,0.939,0.96,28.0,35.0,84.31,28.0,720.0,2
20250625,해남현장,13037695,0.849,0.37,0.0,1.0,91.11,30.0,720.0,0
20250625,해남현장,15019401,0.529,1.37,0.0,2.0,85.28,31.0,720.0,0
20250625,해남현장,15091755,0.896,1.25,15.0,25.0,53.89,30.0,720.0,0
20250625,해남현장,15091894,0.793,3.14,25.0,37.0,51.25,53.0,720.0,0
20250625,해남현장,15091934,0.88,0.94,7.0,11.0,76.39,36.0,720.0,0
20250625,해남현장,16082568,0.775,4.45,27.0,37.0,42.92,38.0,720.0,0
20250625,해남현장,16082883,0.908,0.0,0.0,2.0,89.03,30.0,720.0,0
20250625,해남현장,16083007,0.393,10.33,3.0,4.0,76.11,29.0,720.0,0
20250625,해남현장,16083140,0.926,0.58,21.0,24.0,86.94,45.0,720.0,1
20250625,해남현장,19090734,0.901,0.94,7.0,14.0,73.75,44.0,720.0,0
20250626,고흥현장,13037668,0.848,2.99,0.0,5.0,60.97,21.0,720.0,0
20250626,고흥현장,15018654,0.841,2.89,0.0,6.0,66.11,25.0,720.0,0
20250626,고흥현장,15019146,0.778,1.38,0.0,4.0,50.69,23.0,720.0,0
20250626,고흥현장,15019179,0.886,1.21,0.0,8.0,57.64,28.0,720.0,0
20250626,고흥현장,15019366,0.94,0.75,0.0,0.0,73.47,13.0,720.0,0
20250626,고흥현장,15019480,0.924,1.49,0.0,0.0,56.25,23.0,720.0,0
20250626,고흥현장,15091923,0.837,1.86,0.0,0.0,62.64,22.0,720.0,0
20250626,고흥현장,15091925,0.933,1.15,0.0,0.0,65.83,19.0,720.0,0
20250626,고흥현장,15092012,0.895,1.34,0.0,0.0,67.08,26.0,720.0,0
20250626,고흥현장,15092261,0.866,2.54,0.0,7.0,61.94,33.0,720.0,0
20250626,고흥현장,15092377,0.956,0.0,0.0,0.0,84.72,15.0,720.0,0
20250626,고흥현장,16082927,0.933,1.15,4.0,12.0,89.72,18.0,720.0,0
20250626,고흥현장,16083218,0.928,1.49,0.0,0.0,73.33,15.0,720.0,0
20250626,고흥현장,16083281,0.894,2.41,0.0,2.0,60.0,33.0,720.0,0
20250626,고흥현장,16083358,0.878,1.15,0.0,4.0,75.0,29.0,720.0,0
